Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
Bentley Park,,,,,,,,0.0,2.0,-33.33,
Cairns City,575000.0,4.09,15.0,23.12,600.0,5.42,6.19,2.0,29.0,-21.62,96.0
Earlville,305000.0,-1.59,16.19,19.6,420.0,7.16,16.66,1.0,4.0,-73.33,36.0
Bayview Heights,,,,,,,,0.0,0.0,0.0,
Edmonton,,,,,,,,0.0,3.0,50.0,
Gordonvale,,,,,,,,1.0,0.0,-100.0,
Kanimbla,,,,,,,,0.0,0.0,0.0,
Mooroobool,385000.0,0.0,4.33,52.77,450.0,6.07,12.5,2.0,7.0,-53.33,53.0
Manoora,300000.0,4.91,23.71,50.0,400.0,6.93,11.11,2.0,28.0,-20.0,53.0
Manunda,240000.0,4.57,29.72,41.17,375.0,8.12,8.69,0.0,25.0,56.25,48.0
Mount Sheridan,,,,,,,,0.0,0.0,-100.0,
Westcourt,310000.0,-2.83,3.67,24.0,400.0,6.7,8.1,0.0,9.0,-59.09,54.0
Bungalow,267500.0,-7.41,34.42,52.85,375.0,7.28,5.63,3.0,14.0,40.0,39.0
White Rock,,,,,,,,0.0,0.0,0.0,
Whitfield,,,,,430.0,,8.86,0.0,3.0,50.0,
Edge Hill,339000.0,23.41,32.94,69.92,420.0,6.44,15.06,0.0,9.0,12.5,48.0
Woree,294000.0,27.29,47.36,54.73,390.0,6.89,16.41,4.0,14.0,-17.65,84.0
Babinda,,,,,,,,0.0,0.0,0.0,
Innisfail,,,,,320.0,,6.66,1.0,2.0,100.0,
Tully,,,,,,,,0.0,1.0,0.0,
Yarrabah,,,,,,,,0.0,0.0,0.0,
Daintree,,,,,,,,0.0,0.0,0.0,
Port Douglas,419000.0,-1.2,4.75,16.38,495.0,6.14,10.0,14.0,99.0,39.44,92.0
Atherton,330000.0,6.45,7.14,24.52,330.0,5.2,1.53,0.0,1.0,-75.0,
Herberton,,,,,,,,0.0,0.0,0.0,
Kuranda,,,,,,,,0.0,1.0,100.0,
Malanda,,,,,,,,0.0,0.0,0.0,
Yungaburra,,,,,,,,0.0,0.0,0.0,
Mareeba,,,,,300.0,,-7.7,1.0,2.0,-60.0,
Chinchilla,245000.0,0.0,4.25,16.66,325.0,6.89,0.0,0.0,8.0,-33.33,115.0
Goondiwindi,,,,,265.0,,-1.86,0.0,2.0,100.0,
Inglewood,377000.0,9.85,12.53,21.61,500.0,6.89,11.11,0.0,6.0,-40.0,86.0
Miles,,0.0,,,,,,0.0,2.0,-86.67,382.0
Wandoan,,,,,,,,0.0,1.0,100.0,
Roma,280000.0,3.6,,,295.0,5.47,13.46,0.0,2.0,0.0,449.0
Tara,,,,,,,,0.0,0.0,0.0,
Jondaryan,,,,,,,,0.0,0.0,0.0,
Millmerran,,,,,,,,0.0,0.0,0.0,
Pittsworth,,,,,,,,2.0,3.0,100.0,
Clifton,,,,,,,,0.0,0.0,-100.0,
Greenmount,,,,,,,,0.0,0.0,0.0,
Stanthorpe,,,,,,,,0.0,1.0,-66.67,
Warwick,337500.0,4.68,18.42,18.42,375.0,5.77,25.0,0.0,9.0,125.0,68.0
Berserker,300000.0,1.69,13.2,22.44,355.0,6.15,1.42,5.0,5.0,150.0,70.0
Bouldercombe,,,,,,,,0.0,0.0,0.0,
Emu Park,,,,,430.0,,,1.0,2.0,-33.33,102.0
Frenchville,,,,,350.0,,9.37,1.0,1.0,-75.0,
Glenlee,,,,,,,,0.0,0.0,0.0,
Rockyview,,,,,,,,0.0,0.0,0.0,
Gracemere,,,,,420.0,,13.51,0.0,3.0,50.0,
Lakes Creek,,,,,,,,0.0,0.0,0.0,
Mount Morgan,,,,,,,,0.0,0.0,0.0,
Norman Gardens,,,,,360.0,,0.0,0.0,1.0,0.0,
Park Avenue,,,,,350.0,,16.66,0.0,0.0,-100.0,
Parkhurst,,,,,,,,0.0,0.0,0.0,
Kawana,,,,,350.0,,6.06,1.0,2.0,-33.33,
Rockhampton,,,,,,,,,,,
Rockhampton City,487000.0,2.14,8.22,5.98,405.0,4.32,1.25,2.0,17.0,30.77,219.0
The Range,,,,,340.0,,0.0,1.0,2.0,100.0,
Allenstown,289000.0,1.76,-3.03,14.91,350.0,6.29,0.0,0.0,1.0,-92.31,86.0
Yeppoon,597000.0,0.42,22.08,61.78,430.0,3.74,13.15,4.0,21.0,-19.23,115.0
Banana,,,,,,,,0.0,0.0,0.0,
Biloela,,,,,,,,1.0,1.0,-66.67,
Agnes Water,469000.0,1.06,17.54,16.52,495.0,5.48,0.0,0.0,17.0,-48.48,205.0
Miriam Vale,,,,,,,,0.0,0.0,0.0,
Boyne Island,417000.0,11.14,41.35,-11.28,390.0,4.86,4.0,3.0,8.0,0.0,199.0
Tannum Sands,307000.0,7.71,9.64,4.06,375.0,6.35,8.69,0.0,3.0,-66.67,169.0
Callemondah,,,,,,,,0.0,0.0,0.0,
Clinton,,,,,300.0,,20.0,0.0,2.0,-33.33,
New Auckland,,,,,320.0,,14.28,1.0,2.0,-50.0,
Gladstone,310000.0,3.67,18.32,26.53,385.0,6.45,16.66,,,,66.0
Kin Kora,,,,,,,,0.0,3.0,50.0,
Sun Valley,,,,,,,,0.0,1.0,100.0,
Telina,,,,,,,,0.0,1.0,-66.67,
Toolooa,,,,,,,,0.0,0.0,0.0,
West Gladstone,265000.0,7.15,6.42,20.45,320.0,6.27,6.66,1.0,8.0,0.0,46.0
Broadbeach Waters,735000.0,0.41,13.25,31.83,700.0,4.95,7.69,4.0,8.0,60.0,115.0
Burleigh Heads,1300000.0,7.91,8.78,18.28,780.0,3.12,5.4,8.0,120.0,33.33,122.0
Burleigh Waters,749000.0,7.15,36.18,36.18,750.0,5.2,11.11,6.0,17.0,6.25,60.0
Mermaid Beach,945000.0,-1.92,6.17,8.0,750.0,4.12,7.14,13.0,69.0,7.81,126.0
Broadbeach,1100000.0,4.71,22.9,37.07,750.0,3.54,11.94,18.0,185.0,23.33,177.0
Mermaid Waters,799000.0,12.14,14.3,43.96,695.0,4.52,0.0,6.0,19.0,-5.0,61.0
Miami,829000.0,3.62,15.13,10.53,750.0,4.7,0.67,8.0,25.0,0.0,100.0
Coolangatta,1100000.0,-7.01,10.11,17.39,700.0,3.3,10.23,12.0,93.0,43.08,79.0
Currumbin,1040000.0,7.4,31.81,22.35,770.0,3.85,4.05,2.0,14.0,55.56,49.0
Tugun,895000.0,11.74,19.33,33.08,675.0,3.92,3.84,5.0,18.0,0.0,43.0
Currumbin Waters,,,,,690.0,,2.22,1.0,3.0,-25.0,40.0
Elanora,,,,,455.0,,-14.96,3.0,5.0,150.0,
Arundel,,,,,,,,3.0,9.0,-10.0,
Biggera Waters,659000.0,0.77,11.69,19.81,640.0,5.05,6.66,14.0,83.0,0.0,84.0
Coombabah,550000.0,,,15.18,,,,5.0,13.0,18.18,28.0
Labrador,665000.0,1.55,14.75,33.0,625.0,4.88,13.63,18.0,90.0,-5.26,88.0
Paradise Point,1599500.0,1.62,16.53,20.71,660.0,2.14,-0.76,4.0,33.0,50.0,107.0
Hollywell,,,,,770.0,,-14.45,2.0,6.0,-25.0,81.0
Runaway Bay,910000.0,0.33,25.51,40.0,700.0,4.0,12.0,3.0,34.0,-2.86,89.0
Guanaba,,,,,,,,0.0,0.0,0.0,
Springbrook,,,,,,,,0.0,0.0,0.0,
Tamborine,,,,,,,,0.0,0.0,0.0,
Canungra,,,,,,,,0.0,0.0,0.0,
Currumbin Valley,,,,,,,,0.0,0.0,0.0,
Tallebudgera,,,,,,,,0.0,0.0,0.0,
Mudgeeraba,,,,,,,,1.0,7.0,-46.15,
Bonogin,,,,,,,,0.0,0.0,-100.0,
Reedy Creek,,,,,,,,2.0,4.0,-33.33,
Andrews,,,,,,,,0.0,0.0,0.0,
Carrara,779000.0,4.13,7.52,11.44,700.0,4.67,12.9,8.0,18.0,-30.77,84.0
Highland Park,,,,,,,,0.0,2.0,-66.67,
Nerang,552000.0,9.03,17.69,31.74,580.0,5.46,11.53,4.0,14.0,7.69,66.0
Mount Nathan,,,,,,,,0.0,0.0,0.0,
Pacific Pines,,,,,,,,8.0,16.0,-5.88,
Gaven,,,,,,,,0.0,0.0,0.0,
Worongary,,,,,,,,1.0,1.0,100.0,
Tallai,,,,,,,,0.0,0.0,-100.0,
Coomera,679000.0,0.0,-0.88,9.07,620.0,4.74,11.71,2.0,13.0,-50.0,218.0
Helensvale,614000.0,2.17,19.22,36.74,700.0,5.92,20.68,2.0,13.0,-43.48,123.0
Hope Island,849000.0,3.12,13.2,30.61,750.0,4.59,7.14,6.0,89.0,-18.35,140.0
Jacobs Well,,,,,,,,0.0,0.0,-100.0,
Alberton,,,,,,,,2.0,0.0,-100.0,
Oxenford,,,,,570.0,,7.54,0.0,1.0,-75.0,
Maudsland,,,,,,,,0.0,0.0,0.0,
Stapylton,,,,,,,,0.0,0.0,0.0,
Yatala,,,,,,,,2.0,1.0,100.0,
Pimpama,,,,,575.0,,4.54,1.0,17.0,-32.0,
Wongawallan,,,,,,,,0.0,0.0,0.0,
Upper Coomera,,,,,485.0,,3.19,6.0,16.0,0.0,
Willow Vale,,,,,,,,0.0,0.0,-100.0,
Clear Island Waters,,,,,500.0,,2.04,0.0,3.0,100.0,
Merrimac,622500.0,1.61,8.26,13.28,650.0,5.42,0.0,4.0,15.0,-31.82,96.0
Varsity Lakes,699000.0,0.87,16.69,23.06,700.0,5.2,0.71,7.0,30.0,-47.37,106.0
Robina,700000.0,1.08,12.0,19.65,685.0,5.08,1.48,4.0,64.0,-25.58,101.0
Ashmore,,,,,570.0,,20.0,3.0,14.0,-6.67,55.0
Molendinar,,,,,,,,0.0,0.0,-100.0,
Parkwood,,,,,,,,1.0,4.0,-20.0,
Southport,685000.0,4.76,18.1,33.0,620.0,4.7,12.72,36.0,226.0,3.67,111.0
Benowa,875000.0,0.69,10.06,17.52,810.0,4.81,13.28,1.0,15.0,-34.78,146.0
Bundall,597000.0,4.04,8.54,16.6,640.0,5.57,6.66,1.0,7.0,-46.15,41.0
Main Beach,1825000.0,11.62,18.89,33.94,900.0,2.56,12.5,17.0,118.0,57.33,172.0
Surfers Paradise,795000.0,4.41,13.73,28.43,650.0,4.25,9.24,43.0,501.0,-3.84,134.0
Darra,,,,,,,,1.0,3.0,100.0,
Sumner,,,,,,,,0.0,0.0,-100.0,
Durack,290000.0,4.31,,,,,,1.0,26.0,116.67,91.0
Inala,,,,,,,,0.0,1.0,100.0,
Richlands,,,,,,,,4.0,24.0,41.18,
Wacol,,,,,,,,0.0,5.0,150.0,
Doolandella,,,,,535.0,,11.45,3.0,10.0,-33.33,
Forest Lake,,,,,,,,0.0,2.0,-60.0,146.0
Ellen Grove,,,,,,,,1.0,3.0,50.0,
Boonah,,,,,,,,0.0,0.0,-100.0,
Esk,,,,,,,,0.0,1.0,0.0,
Lake Manchester,,,,,,,,,,,
England Creek,,,,,,,,0.0,0.0,0.0,
Lowood,,,,,,,,0.0,2.0,-50.0,
Rosewood,,,,,,,,0.0,0.0,-100.0,
Brassall,,,,,360.0,,4.34,0.0,5.0,66.67,
Bundamba,,,,,,,,2.0,3.0,-50.0,
Yamanto,,,,,,,,0.0,0.0,0.0,
Ipswich,,,,,350.0,,6.06,0.0,0.0,-100.0,143.0
Karalee,,,,,,,,0.0,0.0,0.0,
Barellan Point,,,,,,,,0.0,0.0,0.0,
Karana Downs,,,,,,,,0.0,0.0,0.0,
One Mile,,,,,,,,0.0,0.0,0.0,
North Ipswich,,,,,,,,0.0,1.0,100.0,
Tivoli,,,,,,,,0.0,1.0,100.0,
Raceview,,,,,,,,0.0,5.0,150.0,34.0
Ripley,,,,,,,,0.0,0.0,-100.0,
Camira,,,,,,,,0.0,2.0,100.0,
Gailes,,,,,,,,0.0,2.0,-33.33,
Carole Park,,,,,,,,0.0,0.0,0.0,
Collingwood Park,,,,,,,,0.0,1.0,0.0,
Redbank,,,,,,,,0.0,3.0,50.0,
Goodna,,,,,430.0,,11.68,2.0,2.0,-50.0,38.0
Redbank Plains,450000.0,4.65,50.0,73.74,420.0,4.85,13.51,1.0,9.0,-43.75,30.0
Springfield Lakes,,,,,,,,1.0,2.0,100.0,
Augustine Heights,,,,,,,,0.0,0.0,-100.0,
Brookwater,,,,,,,,0.0,1.0,0.0,
Bellbird Park,,,,,350.0,,12.9,1.0,2.0,-75.0,
Beaudesert,,,,,365.0,,,0.0,0.0,-100.0,
Beenleigh,375000.0,6.38,17.18,19.04,380.0,5.26,2.7,7.0,23.0,43.75,153.0
Eagleby,399000.0,10.06,37.58,33.22,400.0,5.21,6.66,3.0,17.0,-15.0,36.0
Edens Landing,,,,,,,,1.0,2.0,100.0,
Holmview,,,,,440.0,,,0.0,1.0,0.0,
Mount Warren Park,,,,,400.0,,21.21,1.0,5.0,66.67,
Wolffdene,,,,,,,,0.0,0.0,0.0,
Bahrs Scrub,,,,,,,,0.0,1.0,-80.0,
Boronia Heights,,,,,,,,0.0,2.0,-33.33,
Park Ridge,,,,,480.0,,20.0,1.0,8.0,0.0,
Browns Plains,,,,,,,,0.0,2.0,-33.33,
Chambers Flat,,,,,,,,0.0,0.0,0.0,
Logan Reserve,,,,,450.0,,7.14,0.0,2.0,0.0,
Crestmead,,,,,425.0,,6.25,0.0,1.0,0.0,
Hillcrest,,,,,,,,0.0,0.0,-100.0,
Marsden,,,,,450.0,,12.5,5.0,19.0,5.56,
Munruben,,,,,,,,0.0,0.0,0.0,
Park Ridge South,,,,,,,,0.0,0.0,0.0,
Heritage Park,,,,,,,,0.0,0.0,0.0,
Logan Village,,,,,,,,0.0,0.0,0.0,
New Beith,,,,,,,,0.0,0.0,0.0,
Greenbank,,,,,,,,0.0,0.0,0.0,
North Maclean,,,,,,,,0.0,0.0,0.0,
Jimboomba,,,,,,,,0.0,0.0,-100.0,
Yarrabilba,,,,,450.0,,21.62,2.0,5.0,150.0,
Bethania,,,,,,,,0.0,1.0,-75.0,
Waterford,,,,,,,,1.0,6.0,-33.33,
Cornubia,,,,,,,,0.0,0.0,0.0,
Carbrook,,,,,,,,0.0,0.0,0.0,
Loganholme,,,,,,,,0.0,3.0,-40.0,
Tanah Merah,,,,,,,,2.0,2.0,100.0,
Loganlea,,,,,410.0,,7.89,2.0,5.0,-50.0,
Shailer Park,,,,,,,,0.0,2.0,-33.33,
Waterford West,,,,,395.0,,12.85,0.0,1.0,-83.33,
Daisy Hill,,,,,,,,0.0,0.0,0.0,
Logan Central,,,,,380.0,,15.15,1.0,9.0,50.0,51.0
Rochedale South,650000.0,4.47,,,480.0,3.84,20.0,0.0,8.0,100.0,188.0
Priestdale,,,,,,,,0.0,0.0,0.0,
Slacks Creek,,,,,390.0,,11.42,0.0,3.0,-25.0,
Underwood,719500.0,2.85,,,590.0,4.26,21.64,1.0,5.0,66.67,242.0
Woodridge,294500.0,0.0,22.7,31.47,380.0,6.7,8.57,5.0,16.0,6.67,171.0
Bowen,325000.0,0.15,16.07,12.06,370.0,5.92,2.77,0.0,15.0,-53.13,479.0
Nebo,,,,,,,,0.0,1.0,100.0,
Clermont,,,,,,,,0.0,2.0,-33.33,
Collinsville,,,,,230.0,,,0.0,0.0,0.0,
Moranbah,321500.0,9.79,33.95,25.34,750.0,12.13,42.85,5.0,11.0,22.22,161.0
Andergrove,,,,,445.0,,11.25,2.0,5.0,66.67,60.0
East Mackay,275000.0,0.0,6.58,6.58,380.0,7.18,5.55,1.0,9.0,-47.06,246.0
Eimeo,,,,,,,,0.0,0.0,-100.0,
Rural View,,,,,,,,0.0,1.0,-75.0,
Mackay,340000.0,1.47,13.71,17.24,440.0,6.72,10.0,4.0,38.0,-34.48,192.0
Mackay Harbour,595000.0,11.69,13.33,13.44,,,,2.0,19.0,-34.48,321.0
Mount Pleasant,1100000.0,-4.35,10.55,37.67,750.0,3.54,17.18,0.0,25.0,-3.85,151.0
Glenella,,,,,,,,0.0,0.0,0.0,
North Mackay,279000.0,0.0,5.48,12.04,380.0,7.08,8.57,2.0,7.0,-30.0,220.0
Ooralea,,,,,,,,0.0,0.0,-100.0,
Bakers Creek,,,,,,,,0.0,0.0,0.0,
Sarina,,,,,330.0,,26.92,0.0,0.0,-100.0,
Calen,,,,,,,,0.0,0.0,0.0,
Shoal Point,,,,,,,,0.0,0.0,-100.0,
Bucasia,119000.0,0.0,-4.8,9.17,400.0,17.47,14.28,0.0,1.0,-88.89,105.0
Slade Point,,,,,450.0,,15.38,0.0,0.0,0.0,
South Mackay,299000.0,7.16,19.83,15.89,400.0,6.95,2.56,1.0,1.0,-85.71,111.0
Walkerston,,,,,,,,0.0,0.0,-100.0,
Eton,,,,,,,,0.0,0.0,0.0,
West Mackay,322500.0,-0.32,11.78,15.59,480.0,7.73,17.07,0.0,1.0,-66.67,51.0
Whitsundays,,,,,,,,,,,
Proserpine,,,,,350.0,,16.66,0.0,2.0,100.0,
Beachmere,,,,,,,,1.0,3.0,-25.0,
Sandstone Point,,,,,,,,1.0,11.0,57.14,96.0
Burpengary,,,,,430.0,,11.68,0.0,6.0,-64.71,
Caboolture,330000.0,0.15,10.0,22.67,390.0,6.14,11.42,4.0,28.0,33.33,41.0
Elimbah,,,,,,,,0.0,0.0,0.0,
Morayfield,,,,,450.0,,7.14,1.0,11.0,-38.89,
Wamuran,,,,,,,,0.0,1.0,100.0,
Kilcoy,,,,,,,,0.0,1.0,0.0,
Woodford,,,,,,,,0.0,0.0,-100.0,
D'Aguilar,,,,,,,,0.0,0.0,0.0,
Deception Bay,,,,,410.0,,5.12,7.0,19.0,46.15,56.0
Narangba,,,,,,,,0.0,2.0,0.0,
Upper Caboolture,,,,,,,,0.0,0.0,0.0,
Margate,749000.0,0.86,15.23,12.63,450.0,3.12,7.14,1.0,20.0,17.65,182.0
Woody Point,965000.0,5.55,25.32,49.84,500.0,2.69,4.16,1.0,52.0,52.94,77.0
Redcliffe,749000.0,0.67,15.4,36.42,540.0,3.74,13.68,8.0,44.0,-20.0,69.0
Rothwell,,,,,500.0,,35.13,1.0,1.0,-50.0,
Kippa-Ring,,,,,420.0,,16.66,1.0,5.0,-54.55,
Moreton Island,,,,,,,,0.0,0.0,-100.0,
Scarborough,599000.0,3.45,15.19,22.36,600.0,5.2,9.09,7.0,44.0,-16.98,100.0
Albany Creek,265000.0,-7.28,-35.76,,,,,0.0,12.0,0.0,67.0
Cashmere,,,,,,,,0.0,0.0,0.0,
Dayboro,,,,,,,,0.0,0.0,0.0,
Eatons Hill,,,,,,,,0.0,0.0,0.0,
Samford Valley,,,,,,,,0.0,0.0,0.0,
Murrumba Downs,,,,,,,,0.0,2.0,-66.67,
Griffin,,,,,450.0,,13.92,5.0,17.0,6.25,
Dakabin,,,,,,,,2.0,8.0,0.0,
Kallangur,,,,,400.0,,15.94,3.0,12.0,-33.33,31.0
Mango Hill,499000.0,0.0,13.53,40.96,500.0,5.21,6.38,4.0,22.0,-21.43,49.0
North Lakes,,,,,500.0,,9.89,4.0,11.0,22.22,30.0
Bray Park,,,,,,,,1.0,2.0,0.0,
Lawnton,,,,,440.0,,4.76,4.0,10.0,150.0,
Petrie,,,,,440.0,,,1.0,4.0,-55.56,
Strathpine,,,,,415.0,,12.16,2.0,4.0,33.33,
Brendale,,,,,,,,2.0,10.0,25.0,
Aurukun,,,,,,,,,,,
Kowanyama,,,,,,,,,,,
Pormpuraaw,,,,,,,,,,,
Tablelands,,,,,,,,,,,
Mount Isa,319000.0,3.22,20.37,8.13,290.0,4.72,3.57,0.0,0.0,0.0,277.0
Barcaldine,,,,,,,,0.0,0.0,0.0,
Blackall,,,,,150.0,,0.0,0.0,0.0,0.0,
Charleville,,,,,,,,0.0,0.0,0.0,
Longreach,,,,,175.0,,0.0,0.0,0.0,0.0,
Buderim,631500.0,0.83,7.94,11.76,560.0,4.61,5.66,12.0,31.0,-38.0,52.0
Mountain Creek,,,,,535.0,,4.9,5.0,11.0,-15.38,39.0
Sippy Downs,550000.0,0.18,14.58,22.9,575.0,5.43,10.57,2.0,11.0,-45.0,55.0
Aroona,,,,,,,,0.0,0.0,0.0,
Currimundi,,,,,565.0,,13.0,1.0,2.0,-80.0,
Buddina,1100000.0,10.68,29.41,25.07,750.0,3.54,25.0,2.0,38.0,65.22,102.0
Minyama,,,,,660.0,,15.78,0.0,3.0,-25.0,62.0
Caloundra,850000.0,2.78,15.64,6.38,555.0,3.39,0.9,7.0,43.0,26.47,84.0
Kings Beach,799000.0,6.0,11.12,9.6,600.0,3.9,5.26,9.0,45.0,2.27,69.0
Golden Beach,789000.0,0.0,6.76,8.82,595.0,3.92,4.38,3.0,33.0,13.79,59.0
Pelican Waters,849000.0,-0.12,17.1,57.22,690.0,4.22,,2.0,13.0,85.71,64.0
Moffat Beach,,,,,650.0,,8.33,0.0,3.0,0.0,
Battery Hill,540000.0,-3.47,12.73,17.39,515.0,4.95,17.04,1.0,4.0,-33.33,40.0
Parrearra,760000.0,0.0,15.32,25.61,650.0,4.44,0.0,1.0,5.0,-70.59,123.0
Warana,,,,,550.0,,10.0,0.0,6.0,200.0,
Wurtulla,,,,,,,,1.0,1.0,-66.67,
Birtinya,750000.0,9.64,7.29,30.43,600.0,4.16,5.26,5.0,25.0,19.05,101.0
Caloundra West,,,,,,,,1.0,4.0,-50.0,
Meridan Plains,,,,,,,,2.0,5.0,25.0,
Coolum Beach,1000000.0,0.0,11.11,20.55,650.0,3.38,16.07,6.0,29.0,-17.14,63.0
Marcoola,800000.0,0.0,12.67,12.67,580.0,3.77,5.45,2.0,15.0,-11.76,131.0
Mudjimba,,,,,560.0,,-0.89,0.0,3.0,-66.67,
Maroochydore,850000.0,6.25,13.18,18.88,650.0,3.97,8.33,14.0,112.0,-29.56,101.0
Kuluin,,,,,,,,1.0,2.0,0.0,
Mooloolaba,775000.0,7.14,12.72,19.23,600.0,4.02,9.09,4.0,31.0,-24.39,61.0
Alexandra Headland,675000.0,-2.86,0.0,3.84,580.0,4.46,5.45,1.0,20.0,-23.08,70.0
Noosa Heads,2000000.0,6.12,6.95,17.71,750.0,1.95,16.27,5.0,52.0,44.44,113.0
Noosaville,985000.0,2.68,5.34,10.05,700.0,3.69,19.65,4.0,42.0,-4.55,95.0
Sunshine Beach,1737500.0,6.56,6.92,8.59,750.0,2.24,7.91,1.0,17.0,70.0,62.0
Tewantin,635000.0,-0.79,6.54,17.59,550.0,4.5,10.0,1.0,2.0,-50.0,82.0
Peregian Beach,1265000.0,1.2,,10.09,590.0,2.42,0.0,0.0,2.0,-66.67,96.0
Marcus Beach,,,,,,,,1.0,1.0,100.0,
Peregian Springs,897000.0,-0.45,,,555.0,3.21,35.36,1.0,17.0,54.55,75.0
Beerwah,,,,,,,,0.0,1.0,-87.5,
Glass House Mountains,,,,,,,,0.0,0.0,-100.0,
Landsborough,,,,,,,,1.0,3.0,50.0,
Palmwoods,,,,,,,,2.0,4.0,100.0,
Bli Bli,,,,,,,,0.0,3.0,50.0,
Diddillibah,,,,,,,,0.0,1.0,0.0,
Rosemount,,,,,,,,0.0,0.0,0.0,
Eumundi,,,,,,,,0.0,0.0,-100.0,
Yandina,,,,,,,,0.0,0.0,-100.0,
Nambour,450000.0,1.35,12.78,7.78,440.0,5.08,4.76,3.0,14.0,-53.33,230.0
Cambooya,,,,,380.0,,31.03,0.0,0.0,-100.0,
Wyreema,,,,,330.0,,3.12,0.0,0.0,0.0,
Darling Heights,475000.0,-0.84,-2.47,25.32,380.0,4.16,8.57,0.0,2.0,-50.0,110.0
Drayton,399000.0,-2.69,,,395.0,5.14,12.85,1.0,2.0,100.0,30.0
Harristown,319000.0,0.61,1.43,16.0,400.0,6.52,14.28,1.0,8.0,-11.11,145.0
Gatton,,,,,320.0,,16.36,0.0,2.0,-66.67,
Highfields,497000.0,0.4,,31.13,,,,0.0,0.0,-100.0,36.0
Middle Ridge,,,,,460.0,,2.22,2.0,2.0,-33.33,35.0
North Toowoomba,,,,,360.0,,5.88,1.0,4.0,33.33,97.0
Harlaxton,409000.0,0.0,20.64,,365.0,4.64,4.28,1.0,2.0,-50.0,64.0
Rangeville,592000.0,7.43,30.39,48.37,400.0,3.51,2.56,2.0,8.0,14.29,70.0
Toowoomba,,,,,400.0,,,,,,825.0
Wilsonton,349000.0,4.3,6.07,21.6,370.0,5.51,5.71,1.0,7.0,-53.33,64.0
Ayr,227500.0,0.0,3.88,-1.09,250.0,5.71,0.0,0.0,3.0,-75.0,569.0
Charters Towers,,,,,,,,,,,
Ingham,,,,,270.0,,8.0,1.0,1.0,-80.0,
Palm Island,,,,,,,,0.0,0.0,0.0,
Aitkenvale,240000.0,2.34,14.55,6.66,380.0,8.23,15.15,0.0,4.0,-50.0,
Belgian Gardens,399000.0,6.4,37.58,47.77,410.0,5.34,10.81,0.0,14.0,55.56,59.0
Pallarenda,,,,,,,,0.0,0.0,0.0,
Bohle Plains,,,,,,,,0.0,0.0,0.0,
Condon,,,,,425.0,,10.38,0.0,1.0,-88.89,
Rasmussen,,,,,355.0,,14.51,0.0,1.0,100.0,
Cranbrook,224500.0,7.43,21.35,16.92,325.0,7.52,4.83,2.0,5.0,66.67,147.0
Douglas,,,,,,,,0.0,0.0,0.0,
Garbutt,,,,,350.0,,6.06,0.0,3.0,50.0,
Gulliver,,,,,,,,0.0,1.0,-66.67,
Currajong,,,,,330.0,,10.0,1.0,2.0,-33.33,
Vincent,,,,,,,,0.0,0.0,0.0,
Heatley,,,,,320.0,,12.28,0.0,1.0,0.0,
Hermit Park,269500.0,10.42,21.94,35.08,370.0,7.13,15.62,1.0,6.0,-57.14,66.0
Rosslea,315000.0,1.67,37.55,37.55,355.0,5.86,1.42,1.0,8.0,-38.46,82.0
Hyde Park,,,,,500.0,,5.26,3.0,1.0,-66.67,
Pimlico,249500.0,0.4,8.95,18.8,350.0,7.29,12.9,0.0,0.0,-100.0,38.0
Kelso,,,,,,,,0.0,3.0,50.0,
Kirwan,289000.0,4.65,20.92,20.92,350.0,6.29,2.94,2.0,7.0,-36.36,45.0
Mount Louisa,,,,,,,,0.0,1.0,-50.0,
Mundingburra,,,,,355.0,,7.57,2.0,4.0,-63.64,
Oonoonba,,,,,355.0,,9.23,0.0,6.0,50.0,
South Townsville,390000.0,-1.3,18.18,20.0,460.0,6.13,9.52,6.0,13.0,-50.0,161.0
Railway Estate,,,,,350.0,,2.94,0.0,3.0,-40.0,60.0
Townsville,,,,,,,,,,,
Townsville City,425000.0,1.43,7.59,6.51,500.0,6.11,7.52,6.0,36.0,-32.08,199.0
North Ward,380000.0,5.32,16.92,15.5,420.0,5.74,10.52,2.0,27.0,-47.06,119.0
Wulguru,,,,,,,,0.0,2.0,-71.43,
Roseneath,,,,,,,,0.0,0.0,0.0,
Burdell,,,,,,,,0.0,0.0,-100.0,
Mount Low,,,,,,,,0.0,2.0,0.0,
Deeragun,,,,,,,,0.0,0.0,-100.0,
Jensen,,,,,,,,0.0,0.0,0.0,
Kepnock,,,,,320.0,,3.22,1.0,1.0,100.0,
Bargara,619000.0,0.0,12.75,23.92,480.0,4.03,6.66,4.0,43.0,72.0,59.0
Burnett Heads,,,,,,,,0.0,0.0,0.0,
Branyan,,,,,,,,0.0,1.0,100.0,
Kensington,880000.0,0.0,11.39,3.52,800.0,4.72,6.66,3.0,20.0,0.0,76.0
Bundaberg,,,,,,,,,,,
Bundaberg East,,,,,370.0,,,0.0,1.0,-75.0,
Kalkie,,,,,,,,0.0,1.0,-66.67,
Bundaberg North,,,,,360.0,,12.5,0.0,2.0,-33.33,
Gooburrum,,,,,,,,0.0,0.0,0.0,
Millbank,,,,,,,,0.0,1.0,100.0,
Svensson Heights,,,,,320.0,,-3.04,0.0,0.0,-100.0,
