Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
Fletcher,950000.0,1.12,11.76,5.9,750.0,4.1,10.29,11.0,35.0,-14.63,61.0
Minmi,993000.0,0.15,6.83,5.58,,,,0.0,37.0,208.33,91.0
Mayfield,345000.0,0.57,1.76,1.76,390.0,5.87,2.63,1.0,10.0,150.0,68.0
Warabrook,,,,,650.0,,4.83,3.0,5.0,0.0,
Merewether,2000000.0,-5.12,0.0,5.54,830.0,2.15,3.75,11.0,51.0,-5.56,87.0
The Junction,,,,,880.0,,25.71,2.0,5.0,150.0,
Newcastle,,,,,700.0,,4.47,0.0,4.0,33.33,
Cooks Hill,1750000.0,2.18,-5.41,25.0,720.0,2.13,10.76,7.0,10.0,-37.5,72.0
Kooragang,,,,,,,,,,,
Shortland,695000.0,0.0,4.51,6.92,590.0,4.41,7.27,11.0,41.0,64.0,56.0
Jesmond,740000.0,0.0,8.82,13.84,520.0,3.65,4.0,5.0,13.0,8.33,37.0
Stockton,1250000.0,4.16,25.0,16.0,650.0,2.7,4.0,3.0,17.0,13.33,63.0
Fullerton Cove,975000.0,0.0,5.06,,,,,0.0,9.0,80.0,317.0
Wallsend,720000.0,0.0,2.85,3.59,600.0,4.33,9.09,16.0,43.0,-38.57,51.0
Elermore Vale,850000.0,1.19,-3.25,3.03,650.0,3.97,10.16,3.0,19.0,-44.12,102.0
Waratah,832500.0,2.11,7.41,4.71,650.0,4.06,11.11,1.0,12.0,-14.29,104.0
North Lambton,800000.0,1.26,2.69,6.66,615.0,3.99,8.84,6.0,16.0,60.0,58.0
Wickham,,,,,,,,0.0,1.0,-50.0,
Carrington,,,,,,,,0.0,2.0,0.0,
Tighes Hill,935000.0,8.67,18.35,5.05,650.0,3.61,10.16,1.0,5.0,-28.57,31.0
Ballina,900000.0,0.55,5.88,0.0,700.0,4.04,5.26,11.0,52.0,8.33,107.0
Bangalow,1690000.0,0.59,2.42,-3.43,945.0,2.9,7.38,3.0,34.0,70.0,129.0
Brunswick Heads,2100000.0,-3.02,5.02,20.0,850.0,2.1,0.0,1.0,19.0,26.67,196.0
Ocean Shores,1190000.0,2.82,3.47,-6.12,850.0,3.71,6.25,1.0,49.0,28.95,95.0
Byron Bay,2550000.0,0.0,-7.28,-8.93,1150.0,2.34,-1.71,16.0,78.0,-3.7,146.0
Evans Head,1200000.0,13.33,9.09,9.19,590.0,2.55,7.27,1.0,13.0,-48.0,193.0
Lennox Head,1595000.0,-1.72,6.33,10.0,870.0,2.83,2.35,12.0,56.0,5.66,91.0
Skennars Head,1400000.0,3.0,-5.09,-20.0,1025.0,3.8,24.24,7.0,20.0,-4.76,135.0
Mullumbimby,1050000.0,-4.45,-4.55,-12.5,800.0,3.96,6.66,0.0,37.0,8.82,138.0
Casino,485000.0,0.0,5.43,6.82,475.0,5.09,3.26,14.0,104.0,7.22,144.0
Goonellabah,720000.0,-1.37,-1.24,2.85,580.0,4.18,5.45,13.0,70.0,-24.73,127.0
Kyogle,579000.0,3.57,5.27,5.27,450.0,4.04,4.65,0.0,40.0,-6.98,217.0
Lismore,575000.0,1.49,15.0,28.06,520.0,4.7,8.33,1.0,31.0,29.17,138.0
Kingscliff,1750000.0,2.24,-2.24,-12.07,950.0,2.82,5.55,11.0,61.0,7.02,164.0
Fingal Head,,,,,,,,0.0,2.0,100.0,
Murwillumbah,872500.0,1.76,6.4,3.86,635.0,3.78,-0.79,1.0,47.0,11.9,97.0
Pottsville,1450000.0,6.29,16.0,7.4,870.0,3.12,8.75,4.0,47.0,-24.19,142.0
Tweed Heads,1300000.0,11.6,18.18,22.98,780.0,3.12,7.58,4.0,31.0,121.43,88.0
Banora Point,1050000.0,4.22,16.66,10.52,850.0,4.2,6.91,14.0,53.0,-1.85,90.0
Terranora,1295500.0,6.25,12.65,10.2,900.0,3.61,5.88,5.0,33.0,37.5,165.0
North Tumbulgum,,,,,,,,0.0,0.0,-100.0,
Tweed Heads South,880000.0,6.38,16.55,11.39,785.0,4.63,4.66,5.0,31.0,-13.89,108.0
Leeton,445000.0,0.91,6.45,11.25,400.0,4.67,0.0,3.0,42.0,-22.22,85.0
Narrandera,360000.0,2.85,12.5,9.09,355.0,5.12,1.42,7.0,43.0,30.3,111.0
Tumbarumba,485000.0,-0.83,10.98,38.96,380.0,4.07,2.7,1.0,26.0,160.0,117.0
Tumut,589000.0,4.41,3.88,26.66,420.0,3.7,7.69,2.0,79.0,36.21,125.0
Cootamundra,490000.0,0.0,-0.51,9.49,425.0,4.51,10.38,5.0,107.0,13.83,143.0
Gundagai,549000.0,6.06,10.02,25.05,400.0,3.78,-4.77,0.0,22.0,22.22,166.0
Junee,549000.0,3.01,22.27,46.79,380.0,3.59,2.7,2.0,51.0,45.71,112.0
Temora,500000.0,1.22,6.95,13.63,370.0,3.84,2.77,6.0,47.0,27.03,129.0
Wagga Wagga,695000.0,-2.13,6.92,14.4,490.0,3.66,8.88,11.0,56.0,-17.65,102.0
Berry,1700000.0,-0.56,-5.56,-12.83,775.0,2.37,3.33,5.0,77.0,11.59,243.0
Kangaroo Valley,2100000.0,9.09,-6.57,-23.64,,,,0.0,22.0,15.79,255.0
Callala Bay,1000000.0,-1.25,-6.55,-8.89,550.0,2.86,5.76,8.0,32.0,6.67,110.0
Currarong,1389000.0,0.71,-14.53,,,,,4.0,23.0,91.67,165.0
Culburra Beach,1000000.0,3.9,4.98,-1.97,550.0,2.86,8.91,7.0,58.0,3.57,130.0
Ettrema,,,,,,,,,,,
Sassafras,950000.0,-6.55,-12.45,-11.63,,,,2.0,17.0,88.89,104.0
Budawang,,,,,,,,,,,
Huskisson,1780000.0,10.76,1.71,14.83,565.0,1.65,0.0,1.0,14.0,-33.33,131.0
Vincentia,1249000.0,0.0,-0.08,-4.66,600.0,2.49,2.56,7.0,53.0,-7.02,133.0
North Nowra,750000.0,-2.22,-1.32,4.16,550.0,3.81,3.77,8.0,32.0,-27.27,75.0
Bomaderry,732500.0,0.75,4.64,6.31,520.0,3.69,5.05,10.0,43.0,-6.52,80.0
Nowra,662500.0,-0.38,-1.86,0.45,500.0,3.92,4.16,15.0,69.0,9.52,83.0
St Georges Basin,844000.0,-2.18,-5.97,-0.42,600.0,3.69,9.09,6.0,59.0,3.51,203.0
Erowal Bay,1000000.0,-2.62,-9.1,,510.0,2.65,5.15,1.0,7.0,-22.22,217.0
Sussex Inlet,847000.0,1.18,3.67,0.41,500.0,3.06,0.0,6.0,72.0,-26.53,205.0
Berrara,,,,,,,,1.0,8.0,60.0,
Tomerong,1280000.0,1.77,-1.54,-2.78,,,,1.0,13.0,-7.14,187.0
Wandandian,,,,,,,,0.0,2.0,100.0,
Woollamia,,,,,,,,0.0,5.0,66.67,
Ulladulla,895000.0,-0.34,-0.51,0.0,530.0,3.07,6.0,13.0,122.0,-3.94,182.0
Bowral,1744500.0,-2.51,0.11,2.61,750.0,2.23,4.16,21.0,166.0,7.1,141.0
Colo Vale,1200000.0,-1.01,9.58,28.68,640.0,2.77,6.66,4.0,16.0,14.29,126.0
Mittagong,1175000.0,0.0,1.73,6.81,645.0,2.85,7.5,5.0,63.0,-11.27,126.0
Moss Vale,1150000.0,0.0,4.54,-2.71,650.0,2.93,8.33,20.0,118.0,-3.28,137.0
Berrima,2625000.0,17.39,-3.85,-12.5,,,,0.0,15.0,50.0,137.0
Robertson,2000000.0,0.0,45.45,135.57,740.0,1.92,5.71,0.0,15.0,-6.25,119.0
Fitzroy Falls,,,,,,,,1.0,2.0,-33.33,
Baulkham Hills,1800000.0,0.55,9.09,12.5,750.0,2.16,2.73,41.0,99.0,57.14,48.0
Bella Vista,2575000.0,-0.96,-7.43,19.76,1000.0,2.01,5.26,3.0,38.0,52.0,67.0
Glenhaven,2900000.0,6.6,7.6,16.0,950.0,1.7,6.74,7.0,33.0,94.12,97.0
West Pennant Hills,2525000.0,4.0,9.11,9.78,995.0,2.04,10.55,14.0,53.0,23.26,50.0
Castle Hill,2500000.0,4.25,13.63,25.0,890.0,1.85,4.7,31.0,128.0,34.74,68.0
Cherrybrook,2250000.0,1.13,7.14,25.0,1000.0,2.31,2.04,15.0,46.0,2.22,53.0
Kellyville,1800000.0,0.0,5.88,12.5,860.0,2.48,3.61,27.0,127.0,-4.51,87.0
Kenthurst,3387500.0,0.0,-1.46,13.1,950.0,1.45,18.01,2.0,4.0,-85.19,128.0
Wisemans Ferry,,,,,,,,0.0,7.0,0.0,
Galston,2475000.0,-9.88,,46.01,880.0,1.84,13.54,0.0,20.0,17.65,122.0
Laughtondale,,,,,,,,0.0,0.0,-100.0,
Bilpin,,,,,,,,0.0,2.0,0.0,
St Albans,650000.0,1.4,3.17,1.56,450.0,3.6,13.92,26.0,202.0,9.19,138.0
Kurrajong Heights,1032000.0,-2.46,8.63,8.63,,,,2.0,15.0,114.29,84.0
Ebenezer,,,,,,,,0.0,3.0,0.0,
Pitt Town,2262500.0,12.29,16.02,22.29,800.0,1.83,0.0,2.0,57.0,18.75,185.0
Mcgraths Hill,997000.0,0.4,-3.21,0.75,705.0,3.67,3.67,1.0,20.0,53.85,83.0
Box Hill,1600000.0,0.0,6.66,14.69,620.0,2.01,7.82,5.0,41.0,-18.0,139.0
Nelson,,,,,,,,0.0,5.0,25.0,
Rouse Hill,1300000.0,0.0,0.77,0.93,800.0,3.2,6.66,14.0,369.0,85.43,162.0
Beaumont Hills,1750000.0,0.0,-1.0,4.94,900.0,2.67,7.14,9.0,32.0,33.33,69.0
Kings Park,600000.0,1.69,1.69,0.84,450.0,3.9,12.5,0.0,0.0,0.0,100.0
Marayong,900000.0,0.0,1.12,7.14,580.0,3.35,9.43,2.0,8.0,-52.94,41.0
Doonside,910000.0,0.0,2.24,7.05,550.0,3.14,10.0,8.0,20.0,-13.04,76.0
Woodcroft,699000.0,1.3,9.3,21.14,580.0,4.31,11.53,11.0,32.0,60.0,28.0
Lalor Park,990000.0,3.1,10.0,18.56,550.0,2.88,7.84,4.0,18.0,63.64,30.0
Kings Langley,1400000.0,0.0,3.7,12.0,700.0,2.6,7.69,11.0,21.0,90.91,53.0
Blacktown,980000.0,1.05,8.88,15.29,580.0,3.07,7.4,21.0,102.0,-6.42,53.0
Seven Hills,1100000.0,2.32,11.67,15.78,600.0,2.83,9.09,23.0,36.0,-20.0,49.0
Prospect,979000.0,12.94,23.53,8.77,600.0,3.18,9.09,19.0,47.0,51.61,68.0
Toongabbie,1190000.0,-2.09,5.77,13.33,640.0,2.79,6.66,14.0,31.0,-3.13,76.0
Glenwood,1500000.0,0.0,7.14,10.7,800.0,2.77,4.57,9.0,26.0,-16.13,45.0
Acacia Gardens,1150000.0,-7.57,-4.17,9.52,730.0,3.3,7.35,2.0,11.0,57.14,40.0
Quakers Hill,1100000.0,4.76,10.0,10.33,650.0,3.07,8.33,28.0,68.0,-35.85,36.0
Kellyville Ridge,1500000.0,0.0,1.86,0.0,820.0,2.84,5.12,3.0,75.0,47.06,68.0
The Ponds,1440000.0,-0.69,2.85,6.66,850.0,3.06,6.25,11.0,56.0,-20.0,95.0
Marsden Park,1170000.0,0.56,8.03,12.6,800.0,3.55,6.66,12.0,351.0,-5.9,108.0
Shanes Park,,,,,,,,0.0,0.0,0.0,
Riverstone,1071000.0,2.0,2.0,3.22,700.0,3.39,2.94,10.0,285.0,46.15,110.0
Colebee,1250000.0,4.16,4.16,4.16,820.0,3.41,9.33,2.0,131.0,204.65,68.0
Schofields,1150000.0,-1.84,-1.97,0.0,765.0,3.45,6.25,7.0,220.0,89.66,70.0
Stanhope Gardens,1450000.0,7.4,20.83,16.0,795.0,2.85,4.6,5.0,21.0,-30.0,72.0
Parklea,1325000.0,0.0,-1.86,15.21,780.0,3.06,8.33,2.0,9.0,12.5,92.0
Bidwill,750000.0,1.44,14.5,10.29,480.0,3.32,11.62,1.0,3.0,-57.14,40.0
Hebersham,800000.0,4.0,16.02,8.54,500.0,3.25,7.52,4.0,14.0,75.0,36.0
Emerton,800000.0,0.0,15.94,33.33,480.0,3.12,9.09,3.0,6.0,-25.0,39.0
Glendenning,939000.0,0.96,5.5,16.06,625.0,3.46,13.63,5.0,13.0,44.44,36.0
Dean Park,900000.0,0.0,5.88,12.64,560.0,3.23,5.66,3.0,8.0,33.33,42.0
Hassall Grove,900000.0,0.11,7.14,12.5,590.0,3.4,20.4,1.0,5.0,-66.67,43.0
Plumpton,900000.0,2.22,5.88,12.5,600.0,3.46,5.26,4.0,15.0,0.0,81.0
Lethbridge Park,719000.0,0.0,5.81,16.06,480.0,3.47,14.28,4.0,12.0,9.09,47.0
Tregear,750000.0,4.43,16.36,15.56,460.0,3.18,6.97,2.0,9.0,-25.0,43.0
Mount Druitt,950000.0,-2.07,5.61,13.23,550.0,3.01,10.0,7.0,32.0,-30.43,57.0
Whalan,770000.0,-1.97,15.78,13.31,490.0,3.3,8.88,5.0,11.0,266.67,33.0
Rooty Hill,950000.0,-3.51,5.55,11.89,600.0,3.28,9.09,14.0,46.0,27.78,40.0
Minchinbury,1100000.0,7.31,10.11,22.22,650.0,3.07,9.24,1.0,6.0,-57.14,60.0
Banksmeadow,,,,,,,,0.0,0.0,-100.0,
Botany,1800000.0,0.0,4.49,0.0,1100.0,3.17,0.0,9.0,16.0,-36.0,46.0
Pagewood,,,,,1345.0,,22.27,3.0,6.0,-40.0,56.0
Hillsdale,,,,,800.0,,1.91,1.0,2.0,0.0,
Daceyville,,,,,,,,2.0,2.0,100.0,
Eastlakes,,,,,1050.0,,16.66,0.0,3.0,-25.0,55.0
Mascot,2000000.0,1.31,5.26,14.28,1000.0,2.6,11.11,2.0,12.0,-14.29,63.0
Petersham,1925000.0,-2.5,-1.29,11.59,950.0,2.56,0.0,4.0,10.0,-61.54,59.0
Stanmore,2100000.0,0.0,-6.67,12.0,1100.0,2.72,7.31,5.0,11.0,-31.25,32.0
Sydenham,620000.0,0.0,0.81,-4.62,480.0,4.02,11.62,9.0,27.0,-15.63,48.0
Tempe,1500000.0,7.14,15.38,7.14,880.0,3.05,10.0,4.0,10.0,-9.09,37.0
St Peters,2450000.0,12.5,16.66,11.36,850.0,1.8,16.43,5.0,10.0,25.0,33.0
Marrickville,1800000.0,0.0,0.0,5.88,950.0,2.74,5.55,17.0,28.0,-22.22,43.0
Darlinghurst,2775000.0,4.49,20.65,11.0,1100.0,2.06,0.0,6.0,21.0,110.0,54.0
Erskineville,1600000.0,-2.36,-2.89,14.28,940.0,3.05,10.58,9.0,12.0,20.0,30.0
Alexandria,2000000.0,0.0,1.26,14.28,1050.0,2.73,5.52,6.0,11.0,-8.33,67.0
Glebe,2700000.0,9.0,20.0,8.21,995.0,1.91,2.05,5.0,19.0,26.67,79.0
Forest Lodge,2200000.0,4.87,20.54,18.91,1000.0,2.36,0.0,3.0,3.0,-66.67,30.0
Potts Point,,,,,850.0,,-13.27,0.0,2.0,-33.33,
Woolloomooloo,,,,,1015.0,,1.5,0.0,3.0,200.0,
Surry Hills,2400000.0,-2.2,9.09,41.17,1100.0,2.38,0.0,5.0,22.0,-29.03,66.0
Camperdown,2300000.0,37.5,27.77,43.75,950.0,2.14,7.34,4.0,15.0,200.0,39.0
Darlington,1000000.0,3.75,0.0,25.0,670.0,3.48,-10.67,3.0,22.0,22.22,90.0
Chippendale,1850000.0,-2.09,-9.76,10.44,1000.0,2.81,0.0,4.0,7.0,40.0,82.0
Pyrmont,1500000.0,28.2,-11.77,,980.0,3.39,8.88,1.0,6.0,-14.29,103.0
Redfern,1800000.0,2.94,9.09,17.64,1050.0,3.03,5.52,9.0,20.0,25.0,37.0
Rosebery,1900000.0,-3.84,-1.3,-5.0,1150.0,3.14,9.52,2.0,13.0,-18.75,47.0
Beaconsfield,872500.0,-0.29,9.06,2.64,600.0,3.57,11.11,9.0,94.0,84.31,95.0
Millers Point,,,,,1600.0,,14.28,1.0,6.0,20.0,
Haymarket,,,,,,,,0.0,0.0,-100.0,
Ultimo,,,,,920.0,,2.22,2.0,3.0,100.0,
Waterloo,,,,,895.0,,0.0,4.0,5.0,66.67,
Zetland,,,,,1150.0,,0.0,0.0,4.0,-42.86,
Bondi,3650000.0,15.94,-8.75,10.6,1750.0,2.49,16.66,3.0,11.0,22.22,53.0
Tamarama,,,,,2400.0,,-22.59,2.0,6.0,20.0,
Bronte,6400000.0,-10.35,7.56,34.73,2150.0,1.74,7.5,5.0,20.0,-13.04,58.0
Bondi Beach,4550000.0,0.11,19.73,27.27,1700.0,1.94,3.03,3.0,7.0,-30.0,90.0
North Bondi,4700000.0,0.0,11.9,6.21,2000.0,2.21,2.56,14.0,17.0,112.5,51.0
Bondi Junction,2750000.0,-5.56,0.91,19.56,1350.0,2.55,-2.88,6.0,13.0,62.5,46.0
Waverly,,,,,,,,0.0,0.0,0.0,
Centennial Park,,,,,,,,1.0,3.0,-25.0,
Dover Heights,6000000.0,-2.5,0.0,-11.12,2700.0,2.34,18.68,7.0,11.0,37.5,105.0
Paddington,3600000.0,2.32,24.13,20.0,1400.0,2.02,1.44,18.0,50.0,-15.25,49.0
Moore Park,,,,,,,,0.0,0.0,0.0,
Rose Bay,5650000.0,0.85,-5.84,41.25,1900.0,1.74,0.0,7.0,25.0,47.06,150.0
Vaucluse,9000000.0,1.4,1.12,20.0,2875.0,1.66,1.76,12.0,37.0,23.33,105.0
Watsons Bay,,,,,,,,1.0,3.0,200.0,
Woollahra,4500000.0,5.92,5.88,-18.19,1850.0,2.13,8.82,11.0,28.0,27.27,59.0
Bellevue Hill,8000000.0,13.75,-3.04,6.66,2100.0,1.36,-12.5,5.0,23.0,21.05,93.0
Double Bay,8200000.0,,,,2700.0,1.71,35.33,2.0,7.0,-30.0,70.0
Darling Point,,,,,,,,0.0,2.0,0.0,
Kingsford,2640000.0,-5.72,-17.5,5.6,1200.0,2.36,9.09,7.0,19.0,90.0,53.0
Maroubra,3000000.0,6.01,3.44,17.64,1400.0,2.42,7.69,32.0,61.0,38.64,64.0
Randwick,3300000.0,0.0,-10.82,1.53,1490.0,2.34,4.56,11.0,31.0,19.23,51.0
Coogee,4950000.0,-4.33,39.83,33.78,1895.0,1.99,-2.83,12.0,16.0,77.78,45.0
Clovelly,4200000.0,-28.58,-39.57,16.66,2200.0,2.72,18.91,8.0,8.0,-11.11,36.0
Malabar,3300000.0,0.0,15.78,29.41,1650.0,2.6,14.18,1.0,7.0,-22.22,55.0
La Perouse,,,,,,,,0.0,2.0,100.0,
Matraville,2500000.0,-3.85,8.69,9.89,1300.0,2.7,0.0,11.0,18.0,38.46,60.0
Chifley,2500000.0,-1.0,0.0,13.63,1475.0,3.06,22.91,1.0,3.0,-70.0,52.0
South Coogee,3700000.0,8.82,5.71,-7.5,1700.0,2.38,-5.56,7.0,11.0,-15.38,63.0
Bass Hill,1200000.0,1.78,7.62,26.31,800.0,3.46,9.58,2.0,11.0,22.22,47.0
Georges Hall,1271000.0,4.16,7.71,14.5,865.0,3.53,15.33,9.0,17.0,-10.53,48.0
Chullora,,,,,,,,0.0,0.0,0.0,
Condell Park,1425000.0,0.0,17.76,23.91,800.0,2.91,11.11,5.0,20.0,25.0,43.0
Padstow,1450000.0,3.77,16.0,16.46,750.0,2.68,7.14,9.0,29.0,-6.45,40.0
Revesby,1400000.0,3.7,7.69,16.66,800.0,2.97,14.28,8.0,28.0,-22.22,39.0
Yagoona,1200000.0,0.0,4.34,14.28,720.0,3.12,10.76,13.0,28.0,21.74,45.0
Birrong,,,,,700.0,,7.69,1.0,4.0,33.33,36.0
Bankstown,1477500.0,2.29,20.12,47.75,750.0,2.63,15.38,9.0,24.0,-29.41,83.0
Greenacre,1300000.0,1.6,8.33,8.33,850.0,3.4,10.38,11.0,37.0,-26.0,62.0
Milperra,1359500.0,2.04,7.13,18.32,830.0,3.17,18.57,2.0,14.0,75.0,48.0
Picnic Point,1590000.0,4.91,6.0,22.4,950.0,3.1,26.66,11.0,29.0,93.33,53.0
Belmore,1500000.0,3.44,3.44,9.09,780.0,2.7,4.0,3.0,12.0,100.0,41.0
Belfield,1950000.0,2.56,-2.5,14.7,780.0,2.08,4.0,2.0,8.0,-11.11,66.0
Punchbowl,,,,,490.0,,,0.0,1.0,-50.0,
Roselands,1450000.0,-3.02,15.07,20.83,800.0,2.86,6.66,6.0,18.0,-30.77,52.0
Lakemba,1500000.0,8.36,35.25,39.53,700.0,2.42,9.37,0.0,5.0,-44.44,94.0
Wiley Park,,,,,750.0,,15.38,2.0,5.0,0.0,49.0
Campsie,1700000.0,7.03,13.33,21.42,780.0,2.38,11.42,7.0,15.0,-28.57,64.0
Canterbury,2900000.0,-9.68,-10.08,3.57,1150.0,2.06,-5.74,10.0,54.0,17.39,61.0
Earlwood,1925000.0,-1.32,6.94,13.23,920.0,2.48,8.23,16.0,31.0,3.33,56.0
Kingsgrove,1760000.0,3.44,6.66,18.12,800.0,2.36,4.57,5.0,21.0,-4.55,59.0
Narwee,1414500.0,-1.02,6.75,11.55,795.0,2.92,13.57,5.0,13.0,116.67,47.0
Beverly Hills,1500000.0,-0.51,-1.64,7.14,800.0,2.77,6.66,7.0,18.0,125.0,43.0
Oatley,2447500.0,2.12,-2.1,6.41,950.0,2.01,11.76,9.0,25.0,19.05,55.0
Hurstville Grove,2150000.0,-2.18,-14.0,-2.28,950.0,2.29,-3.07,3.0,5.0,-28.57,112.0
Peakhurst,1595000.0,0.0,13.92,19.07,850.0,2.77,6.25,8.0,32.0,52.38,70.0
Lugarno,1700000.0,-2.78,3.03,3.03,900.0,2.75,5.88,6.0,14.0,-6.67,68.0
Riverwood,1300000.0,0.0,1.96,13.04,730.0,2.92,7.35,4.0,12.0,9.09,41.0
South Hurstville,1650000.0,-1.43,11.11,13.79,800.0,2.52,11.11,5.0,15.0,25.0,57.0
Blakehurst,2225000.0,1.12,-5.32,-6.32,1100.0,2.57,4.76,5.0,18.0,-28.0,82.0
Hurstville,1800000.0,5.55,0.0,0.0,800.0,2.31,6.66,6.0,19.0,-45.71,65.0
Mortdale,1662500.0,2.25,27.88,18.75,795.0,2.48,6.0,3.0,14.0,180.0,38.0
Penshurst,1595000.0,0.0,-11.39,-6.18,780.0,2.54,1.29,7.0,17.0,70.0,47.0
Bardwell Park,,,,,850.0,,8.97,1.0,4.0,-33.33,49.0
Kogarah,1550000.0,4.06,-7.19,-3.1,800.0,2.68,11.11,3.0,7.0,-22.22,49.0
Kogarah Bay,,,,,1000.0,,17.64,2.0,2.0,100.0,
Carlton,1399500.0,0.0,40.65,43.53,775.0,2.87,7.63,6.0,34.0,6.25,75.0
Allawah,,,,,710.0,,-5.34,0.0,6.0,100.0,57.0
Monterey,,,,,915.0,,1.66,4.0,7.0,-12.5,47.0
Brighton-Le-Sands,1989000.0,1.36,10.5,17.0,980.0,2.56,15.29,1.0,8.0,-11.11,62.0
Kyeemagh,,,,,,,,2.0,5.0,66.67,67.0
Rockdale,1550000.0,7.14,14.81,3.33,800.0,2.68,6.66,3.0,12.0,9.09,69.0
Banksia,1500000.0,-4.84,,25.0,830.0,2.87,10.66,3.0,9.0,80.0,72.0
Sans Souci,2300000.0,13.75,15.0,21.05,970.0,2.19,7.77,15.0,36.0,33.33,52.0
Ramsgate,,,,,820.0,,3.79,1.0,2.0,100.0,
Arncliffe,1600000.0,0.0,3.25,6.66,850.0,2.76,6.25,5.0,15.0,-25.0,82.0
Bardwell Valley,1800000.0,7.04,,24.13,850.0,2.45,-2.3,3.0,6.0,200.0,51.0
Bexley,1694000.0,2.3,12.93,12.93,830.0,2.54,3.75,16.0,34.0,-15.0,73.0
Wolli Creek,,,,,880.0,,10.0,0.0,1.0,100.0,
Concord,3200000.0,10.34,14.28,28.0,995.0,1.61,10.55,9.0,41.0,51.85,50.0
Mortlake,375000.0,1.35,-6.02,-1.32,420.0,5.82,5.0,1.0,13.0,-31.58,128.0
Cabarita,,,,,,,,0.0,6.0,200.0,52.0
Drummoyne,3275000.0,2.34,2.34,31.0,1150.0,1.82,4.54,4.0,17.0,-32.0,66.0
Rodd Point,3495000.0,0.0,,10.95,1275.0,1.89,32.12,0.0,5.0,-16.67,59.0
Five Dock,2600000.0,4.0,4.0,0.0,960.0,1.92,6.66,4.0,14.0,-12.5,58.0
Abbotsford,1100000.0,0.0,0.0,-15.39,750.0,3.54,7.14,4.0,17.0,-10.53,56.0
Concord West,2700000.0,4.04,18.68,11.34,1000.0,1.92,13.63,3.0,14.0,27.27,45.0
North Strathfield,,,,,900.0,,-4.26,1.0,3.0,0.0,59.0
Rhodes,,,,,800.0,,5.96,0.0,5.0,-16.67,
Balmain,2325000.0,-2.72,-2.11,-1.07,1100.0,2.46,4.76,8.0,26.0,-18.75,33.0
Lilyfield,2100000.0,10.0,-4.55,9.09,1100.0,2.72,11.11,13.0,24.0,9.09,30.0
Rozelle,2000000.0,-2.44,0.0,3.89,925.0,2.4,2.77,11.0,27.0,17.39,42.0
Leichhardt,1900000.0,0.0,-7.32,5.55,950.0,2.6,5.55,23.0,43.0,43.33,40.0
Ashbury,2225000.0,2.27,,23.95,900.0,2.1,-5.27,1.0,7.0,133.33,56.0
Croydon Park,2150000.0,13.92,22.85,17.8,800.0,1.93,1.26,5.0,16.0,0.0,63.0
Enfield,769000.0,5.03,18.3,24.63,600.0,4.05,13.2,7.0,25.0,13.64,54.0
Dulwich Hill,1812500.0,-1.24,-9.38,-0.69,895.0,2.56,5.29,6.0,14.0,-12.5,44.0
Lewisham,1750000.0,4.61,-2.78,-2.78,885.0,2.62,3.5,2.0,6.0,50.0,31.0
Haberfield,2650000.0,-6.09,-9.41,-8.23,1130.0,2.21,20.21,6.0,17.0,13.33,51.0
Homebush,,,,,775.0,,9.15,4.0,4.0,-33.33,98.0
Strathfield South,2000000.0,2.56,5.26,11.11,900.0,2.34,0.0,4.0,11.0,22.22,59.0
Ashfield,2000000.0,6.48,11.11,14.28,800.0,2.08,0.0,4.0,20.0,17.65,75.0
Croydon,850000.0,0.0,2.4,6.38,620.0,3.79,12.72,23.0,119.0,-5.56,55.0
Strathfield,3990000.0,5.33,20.9,14.0,1100.0,1.43,10.0,10.0,52.0,4.0,80.0
Lane Cove North,,,,,1045.0,,4.5,5.0,9.0,-10.0,
St Leonards,,,,,950.0,,-20.84,0.0,2.0,-80.0,
Naremburn,3200000.0,-1.52,-3.04,23.07,1200.0,1.95,0.0,5.0,3.0,-75.0,39.0
Artarmon,3300000.0,0.0,-0.76,-0.76,1500.0,2.36,15.38,5.0,10.0,11.11,36.0
Castle Cove,3925000.0,1.26,1.94,0.0,1600.0,2.11,16.36,4.0,12.0,20.0,81.0
Northbridge,4825000.0,-0.53,-2.53,12.2,1700.0,1.83,13.33,5.0,11.0,-38.89,60.0
Chatswood,3000000.0,9.83,3.44,11.11,1250.0,2.16,4.16,10.0,34.0,21.43,61.0
Greenwich,4350000.0,9.75,6.09,3.57,1300.0,1.55,1.96,3.0,6.0,-14.29,49.0
Riverview,3700000.0,-4.52,,23.33,1475.0,2.07,5.35,3.0,8.0,33.33,46.0
Lane Cove,2762500.0,3.24,2.69,10.5,1125.0,2.11,2.27,6.0,15.0,0.0,35.0
Willoughby,3325000.0,1.53,7.25,13.67,1250.0,1.95,2.04,8.0,15.0,-21.05,37.0
Asquith,1845000.0,1.06,17.14,15.34,750.0,2.11,1.35,4.0,18.0,157.14,57.0
Mount Colah,1695000.0,0.0,13.0,9.35,810.0,2.48,1.88,9.0,21.0,5.0,49.0
Berowra,1677500.0,2.27,15.68,11.83,800.0,2.47,14.28,6.0,15.0,87.5,57.0
Brooklyn,745000.0,0.0,14.61,12.87,510.0,3.55,10.86,0.0,22.0,29.41,141.0
